Name	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	ASV
NC_taxa_10boot..1...i..1.8..708	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_caninum	ASV_742
NC_taxa_10boot..1...i..1.8..709	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_743
NC_taxa_10boot..1...i..1.8..710	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_745
NC_taxa_10boot..1...i..1.8..711	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	Viannaia_hamata	ASV_746
NC_taxa_10boot..1...i..1.8..712	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_caninum	ASV_747
NC_taxa_10boot..1...i..1.8..713	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	Viannaia_hamata	ASV_748
NC_taxa_10boot..1...i..1.8..714	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_749
NC_taxa_10boot..1...i..1.8..715	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Chabertiidae	Oesophagostomum	Oesophagostomum_quadrispinulatum	ASV_750
NC_taxa_10boot..1...i..1.8..716	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_751
NC_taxa_10boot..1...i..1.8..717	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_752
NC_taxa_10boot..1...i..1.8..718	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_753
NC_taxa_10boot..1...i..1.8..719	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Metastrongylidae	Metastrongylus	Metastrongylus_salmi	ASV_755
NC_taxa_10boot..1...i..1.8..720	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_756
NC_taxa_10boot..1...i..1.8..721	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_757
NC_taxa_10boot..1...i..1.8..722	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_758
NC_taxa_10boot..1...i..1.8..723	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_759
NC_taxa_10boot..1...i..1.8..724	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_760
NC_taxa_10boot..1...i..1.8..725	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Cooperiidae	Cooperia	Cooperia_spatulata	ASV_762
NC_taxa_10boot..1...i..1.8..726	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_763
NC_taxa_10boot..1...i..1.8..727	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_764
NC_taxa_10boot..1...i..1.8..728	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_765
NC_taxa_10boot..1...i..1.8..729	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Cooperiidae	Cooperia	Cooperia_spatulata	ASV_766
NC_taxa_10boot..1...i..1.8..730	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	NA	ASV_767
NC_taxa_10boot..1...i..1.8..731	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_768
NC_taxa_10boot..1...i..1.8..732	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis_tropicalis	ASV_769
NC_taxa_10boot..1...i..1.8..733	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_770
NC_taxa_10boot..1...i..1.8..734	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_771
NC_taxa_10boot..1...i..1.8..735	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_772
NC_taxa_10boot..1...i..1.8..736	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	Haemonchus_contortus	ASV_773
NC_taxa_10boot..1...i..1.8..737	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_774
NC_taxa_10boot..1...i..1.8..738	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_775
NC_taxa_10boot..1...i..1.8..739	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Chabertiidae	NA	NA	ASV_776
NC_taxa_10boot..1...i..1.8..740	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_777
NC_taxa_10boot..1...i..1.8..741	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_778
NC_taxa_10boot..1...i..1.8..742	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_779
NC_taxa_10boot..1...i..1.8..743	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_780
NC_taxa_10boot..1...i..1.8..744	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_781
NC_taxa_10boot..1...i..1.8..745	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_783
NC_taxa_10boot..1...i..1.8..746	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_784
NC_taxa_10boot..1...i..1.8..747	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_785
NC_taxa_10boot..1...i..1.8..748	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_786
NC_taxa_10boot..1...i..1.8..749	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_788
NC_taxa_10boot..1...i..1.8..750	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_789
NC_taxa_10boot..1...i..1.8..751	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	NA	NA	ASV_790
NC_taxa_10boot..1...i..1.8..752	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_791
NC_taxa_10boot..1...i..1.8..753	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_792
NC_taxa_10boot..1...i..1.8..754	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_793
NC_taxa_10boot..1...i..1.8..755	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_794
NC_taxa_10boot..1...i..1.8..756	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_796
NC_taxa_10boot..1...i..1.8..757	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_797
NC_taxa_10boot..1...i..1.8..758	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_798
NC_taxa_10boot..1...i..1.8..759	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_799
NC_taxa_10boot..1...i..1.8..760	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Chabertiidae	Oesophagostomum	Oesophagostomum_dentatum	ASV_800
NC_taxa_10boot..1...i..1.8..761	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_801
NC_taxa_10boot..1...i..1.8..762	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_802
NC_taxa_10boot..1...i..1.8..763	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_803
NC_taxa_10boot..1...i..1.8..764	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_804
NC_taxa_10boot..1...i..1.8..765	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_805
NC_taxa_10boot..1...i..1.8..766	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_806
NC_taxa_10boot..1...i..1.8..767	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Trichostrongylus	Trichostrongylus_axei	ASV_807
NC_taxa_10boot..1...i..1.8..768	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_caninum	ASV_808
NC_taxa_10boot..1...i..1.8..769	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_809
NC_taxa_10boot..1...i..1.8..770	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Metastrongylidae	Metastrongylus	Metastrongylus_salmi	ASV_810
NC_taxa_10boot..1...i..1.8..771	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_811
NC_taxa_10boot..1...i..1.8..772	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_812
NC_taxa_10boot..1...i..1.8..773	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_813
NC_taxa_10boot..1...i..1.8..774	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	NA	ASV_814
NC_taxa_10boot..1...i..1.8..775	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_815
NC_taxa_10boot..1...i..1.8..776	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_816
NC_taxa_10boot..1...i..1.8..777	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis_briggsae	ASV_817
NC_taxa_10boot..1...i..1.8..778	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_818
NC_taxa_10boot..1...i..1.8..779	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_821
NC_taxa_10boot..1...i..1.8..780	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_822
NC_taxa_10boot..1...i..1.8..781	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_823
NC_taxa_10boot..1...i..1.8..782	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_825
NC_taxa_10boot..1...i..1.8..783	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_826
NC_taxa_10boot..1...i..1.8..784	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_827
NC_taxa_10boot..1...i..1.8..785	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	Haemonchus_similis	ASV_828
NC_taxa_10boot..1...i..1.8..786	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	NA	ASV_829
NC_taxa_10boot..1...i..1.8..787	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_830
NC_taxa_10boot..1...i..1.8..788	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_832
NC_taxa_10boot..1...i..1.8..789	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_833
NC_taxa_10boot..1...i..1.8..790	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_835
NC_taxa_10boot..1...i..1.8..791	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Cooperiidae	Cooperia	Cooperia_spatulata	ASV_836
NC_taxa_10boot..1...i..1.8..792	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_837
NC_taxa_10boot..1...i..1.8..793	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	Haemonchus_placei	ASV_838
NC_taxa_10boot..1...i..1.8..794	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_839
NC_taxa_10boot..1...i..1.8..795	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_840
NC_taxa_10boot..1...i..1.8..796	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_841
NC_taxa_10boot..1...i..1.8..797	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	NA	NA	ASV_842
NC_taxa_10boot..1...i..1.8..798	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_844
NC_taxa_10boot..1...i..1.8..799	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_845
NC_taxa_10boot..1...i..1.8..800	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_846
NC_taxa_10boot..1...i..1.8..801	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Hyostrongylus	Hyostrongylus_rubidus	ASV_848
NC_taxa_10boot..1...i..1.8..802	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Cooperiidae	Cooperia	Cooperia_spatulata	ASV_849
NC_taxa_10boot..1...i..1.8..803	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_850
NC_taxa_10boot..1...i..1.8..804	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_851
NC_taxa_10boot..1...i..1.8..805	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_852
NC_taxa_10boot..1...i..1.8..806	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_853
NC_taxa_10boot..1...i..1.8..807	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_854
NC_taxa_10boot..1...i..1.8..808	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_855
NC_taxa_10boot..1...i..1.8..809	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_856
NC_taxa_10boot..1...i..1.8..810	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_857
NC_taxa_10boot..1...i..1.8..811	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_858
NC_taxa_10boot..1...i..1.8..812	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_859
NC_taxa_10boot..1...i..1.8..813	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_860
NC_taxa_10boot..1...i..1.8..814	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	Haemonchus_placei	ASV_861
NC_taxa_10boot..1...i..1.8..815	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Chabertiidae	Oesophagostomum	Oesophagostomum_quadrispinulatum	ASV_862
NC_taxa_10boot..1...i..1.8..816	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_863
NC_taxa_10boot..1...i..1.8..817	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Trichostrongylus	Trichostrongylus_axei	ASV_864
NC_taxa_10boot..1...i..1.8..818	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_865
NC_taxa_10boot..1...i..1.8..819	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_866
NC_taxa_10boot..1...i..1.8..820	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_867
NC_taxa_10boot..1...i..1.8..821	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	NA	ASV_868
NC_taxa_10boot..1...i..1.8..822	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_869
NC_taxa_10boot..1...i..1.8..823	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_870
NC_taxa_10boot..1...i..1.8..824	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Metastrongylidae	Metastrongylus	Metastrongylus_salmi	ASV_871
NC_taxa_10boot..1...i..1.8..825	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_caninum	ASV_872
NC_taxa_10boot..1...i..1.8..826	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_873
NC_taxa_10boot..1...i..1.8..827	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_874
NC_taxa_10boot..1...i..1.8..828	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_875
NC_taxa_10boot..1...i..1.8..829	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	NA	ASV_877
NC_taxa_10boot..1...i..1.8..830	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Metastrongylidae	Metastrongylus	NA	ASV_878
NC_taxa_10boot..1...i..1.8..831	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_880
NC_taxa_10boot..1...i..1.8..832	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_881
NC_taxa_10boot..1...i..1.8..833	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Globocephalus	Globocephalus_urosubulatus	ASV_882
NC_taxa_10boot..1...i..1.8..834	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_885
NC_taxa_10boot..1...i..1.8..835	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_886
NC_taxa_10boot..1...i..1.8..836	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	NA	ASV_887
NC_taxa_10boot..1...i..1.8..837	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_888
NC_taxa_10boot..1...i..1.8..838	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_889
NC_taxa_10boot..1...i..1.8..839	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_890
NC_taxa_10boot..1...i..1.8..840	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_891
NC_taxa_10boot..1...i..1.8..841	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_893
NC_taxa_10boot..1...i..1.8..842	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	Viannaia_hamata	ASV_894
NC_taxa_10boot..1...i..1.8..843	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_895
NC_taxa_10boot..1...i..1.8..844	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis_tropicalis	ASV_896
NC_taxa_10boot..1...i..1.8..845	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_897
NC_taxa_10boot..1...i..1.8..846	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_898
NC_taxa_10boot..1...i..1.8..847	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_899
NC_taxa_10boot..1...i..1.8..848	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_900
NC_taxa_10boot..1...i..1.8..849	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_902
NC_taxa_10boot..1...i..1.8..850	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Cooperiidae	Cooperia	Cooperia_spatulata	ASV_903
NC_taxa_10boot..1...i..1.8..851	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_904
NC_taxa_10boot..1...i..1.8..852	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_caninum	ASV_905
NC_taxa_10boot..1...i..1.8..853	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	NA	ASV_906
NC_taxa_10boot..1...i..1.8..854	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_908
NC_taxa_10boot..1...i..1.8..855	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_909
NC_taxa_10boot..1...i..1.8..856	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_910
NC_taxa_10boot..1...i..1.8..857	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_911
NC_taxa_10boot..1...i..1.8..858	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Cooperiidae	Cooperia	Cooperia_spatulata	ASV_913
NC_taxa_10boot..1...i..1.8..859	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_917
NC_taxa_10boot..1...i..1.8..860	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_918
NC_taxa_10boot..1...i..1.8..861	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_920
NC_taxa_10boot..1...i..1.8..862	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Globocephalus	Globocephalus_urosubulatus	ASV_921
NC_taxa_10boot..1...i..1.8..863	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_922
NC_taxa_10boot..1...i..1.8..864	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_923
NC_taxa_10boot..1...i..1.8..865	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_925
NC_taxa_10boot..1...i..1.8..866	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_926
NC_taxa_10boot..1...i..1.8..867	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Chabertiidae	Oesophagostomum	NA	ASV_927
NC_taxa_10boot..1...i..1.8..868	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	Haemonchus_similis	ASV_928
NC_taxa_10boot..1...i..1.8..869	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_929
NC_taxa_10boot..1...i..1.8..870	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_930
NC_taxa_10boot..1...i..1.8..871	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_932
NC_taxa_10boot..1...i..1.8..872	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_933
NC_taxa_10boot..1...i..1.8..873	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_935
NC_taxa_10boot..1...i..1.8..874	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Trichostrongylus	Trichostrongylus_axei	ASV_936
NC_taxa_10boot..1...i..1.8..875	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_937
NC_taxa_10boot..1...i..1.8..876	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_938
NC_taxa_10boot..1...i..1.8..877	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_939
NC_taxa_10boot..1...i..1.8..878	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_940
NC_taxa_10boot..1...i..1.8..879	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_941
NC_taxa_10boot..1...i..1.8..880	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_942
NC_taxa_10boot..1...i..1.8..881	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_943
NC_taxa_10boot..1...i..1.8..882	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_944
NC_taxa_10boot..1...i..1.8..883	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_945
NC_taxa_10boot..1...i..1.8..884	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_946
NC_taxa_10boot..1...i..1.8..885	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_947
NC_taxa_10boot..1...i..1.8..886	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_948
NC_taxa_10boot..1...i..1.8..887	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_949
NC_taxa_10boot..1...i..1.8..888	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_950
NC_taxa_10boot..1...i..1.8..889	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_951
